time,open,high,low,close,Volume,Volume MA
2021-01-12T16:00:00-08:00,0.0080185,0.008707,0.007831,0.008707,15001.322712,NaN
2021-01-13T16:00:00-08:00,0.008707,0.01,0.008349,0.009434,29963.497816500007,NaN
2021-01-14T16:00:00-08:00,0.009434,0.0098035,0.0081155,0.0093485,20275.768655500004,NaN
2021-01-15T16:00:00-08:00,0.0093485,0.0096615,0.009006,0.0092465,13259.392620999999,NaN
2021-01-16T16:00:00-08:00,0.0092465,0.009394,0.0087745,0.009119,5055.8859925,NaN
2021-01-17T16:00:00-08:00,0.009119,0.0092855,0.008947,0.009173,14312.039092500001,NaN
2021-01-18T16:00:00-08:00,0.009173,0.0096425,0.00901,0.009064,23242.66379950001,NaN
2021-01-19T16:00:00-08:00,0.009064,0.0091305,0.008514,0.0090345,9930.2499725,NaN
2021-01-20T16:00:00-08:00,0.0090345,0.009075,0.0079965,0.00815,13564.1571025,NaN
2021-01-21T16:00:00-08:00,0.00815,0.0087305,0.007565,0.0084965,23348.811465,NaN
2021-01-22T16:00:00-08:00,0.0084965,0.00877,0.0083575,0.008556,11142.770798499996,NaN
2021-01-23T16:00:00-08:00,0.008556,0.00896,0.008513,0.008715,24768.757075500005,NaN
2021-01-24T16:00:00-08:00,0.008715,0.0089125,0.008225,0.008351,26588.848822999993,NaN
2021-01-25T16:00:00-08:00,0.008351,0.008475,0.007967,0.008244,13867.5993785,NaN
2021-01-26T16:00:00-08:00,0.008244,0.008244,0.007244,0.0074825,10584.113923000006,NaN
2021-01-27T16:00:00-08:00,0.0074825,0.0377105,0.0073375,0.0376145,4800854.829891997,NaN
2021-01-28T16:00:00-08:00,0.036725,0.0883985,0.03,0.045918,17395698.021995965,NaN
2021-01-29T16:00:00-08:00,0.045918,0.050816,0.02224,0.028055,5012744.9349510055,NaN
2021-01-30T16:00:00-08:00,0.028055,0.0490515,0.02679,0.037199,4076338.211317,NaN
2021-01-31T16:00:00-08:00,0.037199,0.043836,0.032886,0.034693,3473455.248701002,1750699.8563042483
2021-02-01T16:00:00-08:00,0.034693,0.0351655,0.028752,0.0313345,1128787.907625,1806389.1855498985
2021-02-02T16:00:00-08:00,0.0313345,0.039879,0.0310305,0.03742,681938.6885559997,1838987.9450868734
2021-02-03T16:00:00-08:00,0.03742,0.062008,0.0359535,0.053016,5040237.636979003,2089986.0385030485
2021-02-04T16:00:00-08:00,0.053016,0.05434,0.043007,0.046926,1408594.9191964995,2159752.8148318236
2021-02-05T16:00:00-08:00,0.046926,0.0589965,0.044129,0.0575775,2005236.182591499,2259761.8296617735
2021-02-06T16:00:00-08:00,0.0575775,0.0872245,0.0530805,0.077829,7048174.86161699,2611454.970787998
2021-02-07T16:00:00-08:00,0.077829,0.085504,0.062857,0.07887,7602097.592690491,2990397.7172325472
2021-02-08T16:00:00-08:00,0.07887,0.084,0.063,0.0700975,3469604.985657504,3163381.4540167977
2021-02-09T16:00:00-08:00,0.0700975,0.0823,0.065964,0.0725015,3356349.0145879993,3330520.696891072
2021-02-10T16:00:00-08:00,0.0725015,0.075285,0.0678,0.0695495,4190445.017942995,3538875.5072149723
2021-02-11T16:00:00-08:00,0.0695495,0.0731735,0.0601,0.070017,2493389.4626735025,3662987.8418087224
2021-02-12T16:00:00-08:00,0.070017,0.072,0.065,0.0660975,1102977.3503724998,3716898.2714735717
2021-02-13T16:00:00-08:00,0.0660975,0.066302,0.0555005,0.0626215,3245163.787802005,3877827.0184225226
2021-02-14T16:00:00-08:00,0.0626215,0.0642725,0.04711,0.056563,3353093.5746845016,4044788.3171878224
2021-02-15T16:00:00-08:00,0.056563,0.059929,0.050576,0.053486,1049134.5267444996,4096715.837828898
2021-02-16T16:00:00-08:00,0.053486,0.0552875,0.047857,0.049413,1523699.3957384992,3932858.066121223
2021-02-17T16:00:00-08:00,0.049413,0.064539,0.048926,0.058852,1475516.5700914997,3136848.9935259996
2021-02-18T16:00:00-08:00,0.058852,0.059628,0.053983,0.0549265,892797.2676609998,2930851.610161499
2021-02-19T16:00:00-08:00,0.0549265,0.060787,0.05058,0.0540205,1737683.9862469968,2813918.898907999
2021-02-20T16:00:00-08:00,0.0540215,0.0596395,0.0532595,0.0560645,1132814.1355664986,2696886.843251274
2021-02-21T16:00:00-08:00,0.0560645,0.061,0.0453415,0.0535565,2429238.0581669984,2761909.350778374
2021-02-22T16:00:00-08:00,0.0535565,0.0538,0.0414,0.047653,1095080.8985174997,2782566.4612764483
2021-02-23T16:00:00-08:00,0.047653,0.060204,0.045914,0.056836,2544254.9889519988,2657767.328875098
2021-02-24T16:00:00-08:00,0.056836,0.058176,0.049489,0.049895,789566.2518885,2626815.895509698
2021-02-25T16:00:00-08:00,0.049895,0.052551,0.048518,0.050418,495991.07232150127,2551353.639996198
2021-02-26T16:00:00-08:00,0.050418,0.052,0.049183,0.050083,357449.1184764996,2216817.3528391737
2021-02-27T16:00:00-08:00,0.050083,0.050239,0.044795,0.048198,529411.4358130002,1863183.0449952993
2021-02-28T16:00:00-08:00,0.048198,0.052822,0.047999,0.050702,519014.88286200026,1715653.5398555242
2021-03-01T16:00:00-08:00,0.050702,0.052795,0.0491815,0.050306,298020.8739324999,1562737.1328227492
2021-03-02T16:00:00-08:00,0.050306,0.052193,0.050039,0.0505,253776.6002120001,1365903.7119361996
2021-03-03T16:00:00-08:00,0.0505,0.051159,0.047536,0.049955,253381.69234200008,1253903.3234196242
2021-03-04T16:00:00-08:00,0.049955,0.051024,0.048047,0.049602,258679.13636300032,1211688.4127191491
2021-03-05T16:00:00-08:00,0.049602,0.052575,0.049183,0.050919,360290.6407035002,1067444.7553642238
2021-03-06T16:00:00-08:00,0.050919,0.0525,0.0505,0.051938,99407.9832895,904760.4757944739
2021-03-07T16:00:00-08:00,0.051938,0.063281,0.0516725,0.0632545,708019.740172,887704.7364658487
2021-03-08T16:00:00-08:00,0.063029,0.063254,0.0560575,0.058061,1111722.8560585002,867105.9094818488
2021-03-09T16:00:00-08:00,0.058061,0.05874,0.054533,0.05602,511061.7487044991,818883.1684124988
2021-03-10T16:00:00-08:00,0.05602,0.056878,0.05435,0.0559305,232721.5663420003,785879.3833465488
2021-03-11T16:00:00-08:00,0.0559305,0.0570395,0.0542075,0.055306,563758.1760744993,727183.0928379239
2021-03-12T16:00:00-08:00,0.055306,0.063,0.054739,0.062697,1046118.9454819987,722848.3333336988
2021-03-13T16:00:00-08:00,0.062697,0.0635345,0.0582,0.0582,775845.9556320006,640178.728206949
2021-03-14T17:00:00-07:00,0.0582,0.059726,0.053976,0.0569895,694560.9371145003,620152.7301367989
2021-03-15T17:00:00-07:00,0.0569895,0.059303,0.055333,0.0585925,422829.82067099935,514081.4717227489
2021-03-16T17:00:00-07:00,0.0585925,0.058955,0.0564965,0.0580225,360294.6786189996,492617.89305927383
2021-03-17T17:00:00-07:00,0.0580225,0.05992,0.057015,0.057245,417388.6393604999,488687.7714112238
