time,open,high,low,close,Volume,Volume MA
2021-07-03T17:00:00-07:00,0.563,0.601,0.54,0.582,4702927.282440002,5634613.701966996
2021-07-04T17:00:00-07:00,0.58,0.58,0.531,0.547,3560022.211900005,5547373.761395497
2021-07-05T17:00:00-07:00,0.547,0.633,0.546,0.614,8846488.783659995,5533658.959411496
2021-07-06T17:00:00-07:00,0.614,0.79,0.608,0.723,35711101.09439007,7086046.6674905
2021-07-07T17:00:00-07:00,0.722,0.849,0.621,0.641,41348329.88439988,8935576.832028996
2021-07-08T17:00:00-07:00,0.641,0.722,0.597,0.695,26864379.91432999,10148959.143679995
2021-07-09T17:00:00-07:00,0.695,0.787,0.682,0.75,32175699.29439001,11568871.577320997
2021-07-10T17:00:00-07:00,0.75,0.785,0.719,0.744,14883881.994130006,11777997.059348997
2021-07-11T17:00:00-07:00,0.745,0.745,0.663,0.676,12203504.004110005,11543037.100364497
2021-07-12T17:00:00-07:00,0.676,0.709,0.64,0.65,12370324.373460004,11806168.546392497
2021-07-13T17:00:00-07:00,0.65,0.745,0.587,0.713,20068234.603930026,12500420.704454
2021-07-14T17:00:00-07:00,0.714,0.765,0.641,0.662,26790248.584310036,13550633.415536001
2021-07-15T17:00:00-07:00,0.663,0.684,0.604,0.606,12470324.264020002,13993858.3876475
2021-07-16T17:00:00-07:00,0.606,0.617,0.588,0.605,8964733.843389997,14295386.9237645
2021-07-17T17:00:00-07:00,0.605,0.652,0.597,0.612,9194762.152079983,14584586.260297
2021-07-18T17:00:00-07:00,0.612,0.616,0.555,0.561,8142747.182259996,14741325.310773
2021-07-19T17:00:00-07:00,0.561,0.563,0.493,0.516,9643113.933620034,14940126.175785001
2021-07-20T17:00:00-07:00,0.517,0.59,0.502,0.579,11918581.423329981,15264169.089809004
2021-07-21T17:00:00-07:00,0.579,0.606,0.568,0.589,13907227.593000047,15824187.961408008
2021-07-22T17:00:00-07:00,0.59,0.687,0.583,0.676,23164424.433520027,16846552.842533506
2021-07-23T17:00:00-07:00,0.676,0.758,0.66,0.716,22709347.974339984,17746873.877128504
2021-07-24T17:00:00-07:00,0.716,0.74,0.674,0.71,14042095.923940007,18270977.562730506
2021-07-25T17:00:00-07:00,0.71,0.754,0.672,0.688,21199165.79424003,18888611.41325951
2021-07-26T17:00:00-07:00,0.689,0.733,0.64,0.698,11071961.832929995,17656654.450186502
2021-07-27T17:00:00-07:00,0.697,0.715,0.672,0.691,7462842.492699993,15962380.080601508
2021-07-28T17:00:00-07:00,0.69,0.718,0.673,0.709,6771267.05278999,14957724.437524507
2021-07-29T17:00:00-07:00,0.708,0.721,0.677,0.72,5435459.882550008,13620712.466932505
2021-07-30T17:00:00-07:00,0.719,0.732,0.698,0.718,4291306.47201,13091083.690826504
2021-07-31T17:00:00-07:00,0.72,0.748,0.674,0.686,7220726.572649998,12841944.819253502
2021-08-01T17:00:00-07:00,0.685,0.714,0.675,0.691,4150556.2218000083,12430956.411670502
2021-08-02T17:00:00-07:00,0.691,0.701,0.663,0.695,4099807.183359994,11632535.040642
2021-08-03T17:00:00-07:00,0.695,0.73,0.68,0.728,4047467.7917000055,10495396.0010115
2021-08-04T17:00:00-07:00,0.728,0.743,0.69,0.737,6079240.883700004,10175841.8319955
2021-08-05T17:00:00-07:00,0.737,0.76,0.716,0.751,7575593.2921199985,10106384.804432001
2021-08-06T17:00:00-07:00,0.751,0.78,0.738,0.772,7503881.973369999,10021840.795496503
2021-08-07T17:00:00-07:00,0.771,0.776,0.708,0.721,5100794.032039993,9869743.137985501
2021-08-08T17:00:00-07:00,0.721,0.768,0.695,0.753,5529665.022019998,9664070.692405501
2021-08-09T17:00:00-07:00,0.753,0.852,0.738,0.829,17311040.47348002,9933693.644913003
2021-08-10T17:00:00-07:00,0.827,0.864,0.805,0.821,9565978.433939993,9716631.18696
2021-08-11T17:00:00-07:00,0.821,0.85,0.762,0.801,7525054.953129995,8934662.7129405
2021-08-12T17:00:00-07:00,0.801,0.85,0.785,0.845,5405140.443109996,8069452.336378999
2021-08-13T17:00:00-07:00,0.843,0.855,0.805,0.837,4021280.1525199977,7568411.547807999
2021-08-14T17:00:00-07:00,0.839,0.87,0.798,0.869,4677347.392300001,6742320.627710998
2021-08-15T17:00:00-07:00,0.87,0.916,0.843,0.847,7549051.6337299915,6566175.117750998
2021-08-16T17:00:00-07:00,0.846,0.876,0.795,0.8,7969660.54278,6591516.020254998
2021-08-17T17:00:00-07:00,0.798,0.815,0.749,0.776,6356982.822380003,6570801.808734499
2021-08-18T17:00:00-07:00,0.777,0.821,0.757,0.82,4348669.682120005,6516462.298713
2021-08-19T17:00:00-07:00,0.821,0.853,0.802,0.844,4682664.343109994,6536030.192267999
2021-08-20T17:00:00-07:00,0.845,0.949,0.833,0.875,12017442.343989996,6775865.980834998
2021-08-21T17:00:00-07:00,0.877,0.911,0.843,0.884,5242925.453149997,6830484.442402497
2021-08-22T17:00:00-07:00,0.884,0.928,0.871,0.927,7011750.663369994,6976081.616402997
2021-08-23T17:00:00-07:00,0.925,0.97,0.829,0.853,13270885.293739999,7437252.491504997
2021-08-24T17:00:00-07:00,0.852,0.959,0.831,0.955,12417550.233489988,7754167.958994496
2021-08-25T17:00:00-07:00,0.956,1.02,0.858,0.892,28140521.074030023,8782414.348089997
2021-08-26T17:00:00-07:00,0.893,0.937,0.853,0.931,10084550.26358001,8911447.762600496
2021-08-27T17:00:00-07:00,0.931,0.944,0.913,0.923,5656896.702499999,8939252.896123495
2021-08-28T17:00:00-07:00,0.925,1.052,0.88,1.024,16216699.233399998,9473604.606692495
2021-08-29T17:00:00-07:00,1.025,1.107,0.937,0.948,24158402.754360106,9815972.7207365
2021-08-30T17:00:00-07:00,0.946,0.983,0.919,0.941,8183983.404039991,9746872.969241498
2021-08-31T17:00:00-07:00,0.941,0.985,0.917,0.981,6789625.663489978,9710101.504759496
2021-09-01T17:00:00-07:00,0.981,0.992,0.952,0.966,5890870.493629997,9734388.007285496
2021-09-02T17:00:00-07:00,0.967,1.069,0.944,0.996,9509581.873889986,10008803.093353996
2021-09-03T17:00:00-07:00,0.995,1.07,0.991,1.056,8817405.143949997,10215805.980936494
2021-09-04T17:00:00-07:00,1.057,1.082,1.021,1.078,5635601.84343,10120133.491421495
2021-09-05T17:00:00-07:00,1.078,1.079,1.008,1.044,6680723.983509991,10055686.663457993
2021-09-06T17:00:00-07:00,1.044,1.044,0.722,0.835,26905192.54409006,11083097.149543498
2021-09-07T17:00:00-07:00,0.835,0.884,0.757,0.854,14412954.554150036,11586311.393144999
2021-09-08T17:00:00-07:00,0.853,0.895,0.829,0.871,7095506.223599989,11706953.4871695
2021-09-09T17:00:00-07:00,0.871,0.9,0.792,0.817,6025662.933279997,11407364.516633999
2021-09-10T17:00:00-07:00,0.817,0.852,0.813,0.832,2396652.8420600016,11265050.8860795
2021-09-11T17:00:00-07:00,0.83,0.9,0.812,0.846,4951540.641840003,11162040.385003
2021-09-12T17:00:00-07:00,0.846,0.852,0.762,0.819,6511823.332529999,10824087.2869425
2021-09-13T17:00:00-07:00,0.819,0.86,0.81,0.845,3337099.281740002,10370064.739355002
2021-09-14T17:00:00-07:00,0.846,0.864,0.828,0.862,3743111.502160002,9150194.260761501
2021-09-15T17:00:00-07:00,0.862,0.882,0.827,0.841,6013692.032839988,8946651.3492245
2021-09-16T17:00:00-07:00,0.842,0.853,0.804,0.817,3131632.8325300016,8820388.155726
2021-09-17T17:00:00-07:00,0.818,0.838,0.806,0.823,2149932.0409999993,8117049.796106001
2021-09-18T17:00:00-07:00,0.822,0.824,0.786,0.8,2585911.85038,7038425.250906996
2021-09-19T17:00:00-07:00,0.8,0.801,0.664,0.68,12484488.783580009,7253450.519883998
2021-09-20T17:00:00-07:00,0.68,0.695,0.597,0.614,11126902.68364999,7470314.3708919985
2021-09-21T17:00:00-07:00,0.613,0.739,0.601,0.733,6598850.722869997,7505713.382353999
2021-09-22T17:00:00-07:00,0.734,0.779,0.704,0.764,7782775.602559994,7419373.068787498
2021-09-23T17:00:00-07:00,0.764,0.776,0.638,0.702,15157678.18334001,7736386.720757
