time,open,high,low,close,Volume,Volume MA
2021-05-09T17:00:00-07:00,0.000029415,0.00003999,0.00002391,0.00003468,7931084.408999998,NaN
2021-05-10T17:00:00-07:00,0.00003468,0.000038,0.00002775,0.00003043,21122109.441000003,NaN
2021-05-11T17:00:00-07:00,0.00003043,0.00003155,0.00001752,0.00001801,20811235.60599998,NaN
2021-05-12T17:00:00-07:00,0.00001801,0.00002359,0.0000151,0.000021,20151703.839999985,NaN
2021-05-13T17:00:00-07:00,0.000021,0.00002221,0.00001819,0.00001841,5833811.879000006,NaN
2021-05-14T17:00:00-07:00,0.00001841,0.00001894,0.00001503,0.00001554,6048612.833000005,NaN
2021-05-15T17:00:00-07:00,0.00001554,0.00001951,0.00001238,0.00001784,8259701.532999998,NaN
2021-05-16T17:00:00-07:00,0.00001784,0.00001806,0.00001406,0.00001652,12936398.44899998,NaN
2021-05-17T17:00:00-07:00,0.00001652,0.00001799,0.00001519,0.00001563,18018641.91599997,NaN
2021-05-18T17:00:00-07:00,0.00001563,0.00001597,0.00000607,0.00000907,22775531.75699997,NaN
2021-05-19T17:00:00-07:00,0.00000907,0.00001214,0.00000796,0.00000961,31467965.386000015,NaN
2021-05-20T17:00:00-07:00,0.0000096,0.00001034,0.00000646,0.00000819,18219378.56500001,NaN
2021-05-21T17:00:00-07:00,0.00000819,0.00000983,0.0000067,0.00000844,8664978.302,NaN
2021-05-22T17:00:00-07:00,0.00000844,0.00000963,0.00000687,0.0000081,8535045.782000005,NaN
2021-05-23T17:00:00-07:00,0.0000081,0.00001204,0.00000774,0.00001064,20546420.158999998,NaN
2021-05-24T17:00:00-07:00,0.00001064,0.00001115,0.00000872,0.00000937,25666928.64599999,NaN
2021-05-25T17:00:00-07:00,0.00000937,0.00001048,0.00000911,0.00000947,21676472.966999985,NaN
2021-05-26T17:00:00-07:00,0.00000947,0.00000948,0.00000849,0.00000878,10881718.791999996,NaN
2021-05-27T17:00:00-07:00,0.00000878,0.00000884,0.0000075,0.0000079,6254441.032999983,NaN
2021-05-28T17:00:00-07:00,0.0000079,0.00000821,0.00000727,0.00000789,725057.7229999994,14826361.950899994
2021-05-29T17:00:00-07:00,0.00000789,0.00000812,0.00000753,0.00000785,1267858.796000002,14493200.670249995
2021-05-30T17:00:00-07:00,0.00000785,0.00000995,0.00000768,0.00000927,6830854.089999995,13778637.902699996
2021-05-31T17:00:00-07:00,0.00000927,0.00000941,0.0000083,0.00000881,8721633.753000012,13174157.810049998
2021-06-01T17:00:00-07:00,0.00000881,0.00001048,0.00000858,0.00000943,15883053.387999978,12960725.287449997
2021-06-02T17:00:00-07:00,0.00000943,0.00001038,0.00000928,0.00000975,5747870.778999993,12956428.232449997
2021-06-03T17:00:00-07:00,0.00000975,0.00000979,0.00000826,0.0000088,14765475.553999996,13392271.368499996
2021-06-04T17:00:00-07:00,0.0000088,0.00000911,0.00000807,0.00000843,13949723.205000015,13676772.452099998
2021-06-05T17:00:00-07:00,0.00000843,0.00000863,0.00000834,0.00000852,9639068.612,13511905.96025
2021-06-06T17:00:00-07:00,0.00000852,0.00000871,0.00000718,0.00000771,7955753.554999996,13008761.542200001
2021-06-07T17:00:00-07:00,0.00000772,0.00000786,0.0000063,0.00000715,4084849.5620000022,12074227.432450002
2021-06-08T17:00:00-07:00,0.00000715,0.0000076,0.00000684,0.00000738,5038226.974999996,10752740.511900002
2021-06-09T17:00:00-07:00,0.00000738,0.00000741,0.00000677,0.00000683,6603864.654000001,10171964.816350002
2021-06-10T17:00:00-07:00,0.00000683,0.00000689,0.000006,0.0000062,4717761.123000002,9974603.957400003
2021-06-11T17:00:00-07:00,0.0000062,0.00000654,0.0000055,0.00000627,4189480.213000001,9757325.678950002
2021-06-12T17:00:00-07:00,0.00000627,0.00000714,0.00000606,0.00000685,1685875.286,8814298.435300004
2021-06-13T17:00:00-07:00,0.00000685,0.00000721,0.00000667,0.00000709,1118448.1450000007,7586874.410250003
2021-06-14T17:00:00-07:00,0.00000709,0.00000986,0.00000693,0.00000902,7415898.452000004,6873845.684500004
2021-06-15T17:00:00-07:00,0.00000902,0.00000929,0.00000813,0.00000831,8112306.090999996,6735375.0494500045
2021-06-16T17:00:00-07:00,0.00000831,0.00000846,0.00000771,0.00000794,4174718.2129999944,6631388.908450006
2021-06-17T17:00:00-07:00,0.00000794,0.00000796,0.000007,0.00000726,2405603.1309999996,6715416.178850005
2021-06-18T17:00:00-07:00,0.00000726,0.00000849,0.00000718,0.00000762,2256174.5219999985,6764831.965150004
2021-06-19T17:00:00-07:00,0.00000762,0.00000806,0.00000711,0.00000777,1522506.9459999988,6499414.607950005
2021-06-20T17:00:00-07:00,0.00000777,0.00000782,0.00000608,0.00000619,1674244.4700000016,6147045.143800004
2021-06-21T17:00:00-07:00,0.00000619,0.000007,0.0000056,0.00000632,1556128.5119999999,5430698.900000005
2021-06-22T17:00:00-07:00,0.00000632,0.0000071,0.00000609,0.00000683,861410.4859999992,5186375.885350006
2021-06-23T17:00:00-07:00,0.00000683,0.00000744,0.00000657,0.00000721,419908.8030000001,4469097.547800006
2021-06-24T17:00:00-07:00,0.00000721,0.0000085,0.00000672,0.00000707,2356274.3109999965,3889425.1031000046
2021-06-25T17:00:00-07:00,0.00000707,0.00000754,0.00000691,0.00000748,744041.677,3444673.7563500046
2021-06-26T17:00:00-07:00,0.00000748,0.00000788,0.00000727,0.00000786,331197.7229999996,3063445.964750005
2021-06-27T17:00:00-07:00,0.00000786,0.0000082,0.0000076,0.00000808,434137.8299999998,2880910.378150005
2021-06-28T17:00:00-07:00,0.00000808,0.00000962,0.00000804,0.00000887,1269361.2800000005,2692467.0934000053
2021-06-29T17:00:00-07:00,0.00000887,0.00000922,0.00000801,0.00000882,742389.3890000008,2399393.3301500054
2021-06-30T17:00:00-07:00,0.00000882,0.00000882,0.00000815,0.00000835,292198.5930000003,2178115.203650005
2021-07-01T17:00:00-07:00,0.00000835,0.00000843,0.00000806,0.00000836,98895.76599999997,1973585.9813000052
2021-07-02T17:00:00-07:00,0.00000836,0.00000879,0.0000083,0.00000865,177622.82700000005,1898173.3583500055
2021-07-03T17:00:00-07:00,0.00000865,0.00000895,0.00000846,0.00000873,132666.36499999993,1848884.2693500053
2021-07-04T17:00:00-07:00,0.00000873,0.00000873,0.00000815,0.00000834,189841.71,1487581.4322500052
2021-07-05T17:00:00-07:00,0.00000834,0.00000932,0.00000832,0.00000874,527035.5320000001,1108317.9043000056
2021-07-06T17:00:00-07:00,0.00000874,0.00000895,0.00000852,0.00000856,182754.22100000022,908719.7047000058
2021-07-07T17:00:00-07:00,0.00000856,0.00000856,0.0000078,0.00000802,384713.69499999954,807675.2329000059
2021-07-08T17:00:00-07:00,0.00000802,0.0000081,0.00000769,0.00000791,248974.68899999998,707315.2412500059
2021-07-09T17:00:00-07:00,0.00000791,0.00000809,0.00000752,0.00000767,226897.4440000001,642534.766150006
2021-07-10T17:00:00-07:00,0.00000767,0.00000797,0.00000757,0.00000786,274627.18100000004,572553.901700006
2021-07-11T17:00:00-07:00,0.00000786,0.00000799,0.00000731,0.00000757,386163.5509999997,514055.65365000593
2021-07-12T17:00:00-07:00,0.00000757,0.00000759,0.00000704,0.00000711,197877.5959999999,480879.0091500059
2021-07-13T17:00:00-07:00,0.00000711,0.00000756,0.00000669,0.00000724,337827.9239999999,476774.9652000059
2021-07-14T17:00:00-07:00,0.00000724,0.00000736,0.00000679,0.00000691,313124.52700000023,374617.47600000614
2021-07-15T17:00:00-07:00,0.00000691,0.00000699,0.00000655,0.00000663,192425.75799999965,347036.6800500061
2021-07-16T17:00:00-07:00,0.00000663,0.00000705,0.00000657,0.00000681,224213.83299999998,341687.4855500061
2021-07-17T17:00:00-07:00,0.00000681,0.00000701,0.00000661,0.00000666,99789.28299999998,324970.0582000061
2021-07-18T17:00:00-07:00,0.00000666,0.00000667,0.00000608,0.00000619,171039.90300000002,270053.9893500061
