time,open,high,low,close,Volume,Volume MA
2021-03-27T17:00:00-07:00,1.4664,1.82,1.459,1.8151,42105144.84438001,27047269.444344085
2021-03-28T17:00:00-07:00,1.8151,1.85,1.6869,1.7706,30578113.914390076,26016664.033844598
2021-03-29T17:00:00-07:00,1.7715,1.8921,1.7251,1.7618,28382613.814390033,25708891.719845094
2021-03-30T17:00:00-07:00,1.7617,1.7943,1.6456,1.7199,20461452.734389994,25215950.574349094
2021-03-31T17:00:00-07:00,1.7188,1.8497,1.6826,1.7733,21892983.364359982,24149042.30234709
2021-04-01T17:00:00-07:00,1.7734,1.95,1.7308,1.8873,22940671.334330056,23575168.541843593
2021-04-02T17:00:00-07:00,1.8864,1.974,1.6757,1.6805,21123754.08435001,23602118.150341593
2021-04-03T17:00:00-07:00,1.6801,1.7726,1.6537,1.7586,8616359.70415999,22805677.55183009
2021-04-04T17:00:00-07:00,1.7618,1.8495,1.69,1.8278,19263836.414339997,22604503.93233009
2021-04-05T17:00:00-07:00,1.8299,1.88,1.728,1.7648,15648789.184300024,22555463.50132809
2021-04-06T17:00:00-07:00,1.7653,1.7689,1.53,1.655,21442990.614349995,22371283.86932809
2021-04-07T17:00:00-07:00,1.6553,1.755,1.6394,1.7491,8041010.464209997,21928700.884320088
2021-04-08T17:00:00-07:00,1.7497,1.815,1.714,1.7389,10442275.184130011,21229096.663306586
2021-04-09T17:00:00-07:00,1.7388,1.9177,1.7111,1.8882,20229722.38438,21481759.34081108
2021-04-10T17:00:00-07:00,1.8875,1.9027,1.7938,1.8975,12068071.74431998,20948485.34182808
2021-04-11T17:00:00-07:00,1.8953,2.148,1.8785,2.0133,43756901.72436994,22159806.991829075
2021-04-12T17:00:00-07:00,2.0147,2.0792,1.9042,1.9232,22431159.50440002,22099880.749332078
2021-04-13T17:00:00-07:00,1.9232,2.1375,1.8252,2.0227,32312694.314400002,22146472.414833076
2021-04-14T17:00:00-07:00,2.0239,2.188,1.9591,2.1015,26681112.23439001,22424378.231833078
2021-04-15T17:00:00-07:00,2.1027,2.1787,1.905,1.9912,26641956.88438008,22753080.72233608
2021-04-16T17:00:00-07:00,1.992,2.13,1.9295,1.9335,18869595.664390005,21591303.26333658
2021-04-17T17:00:00-07:00,1.9323,1.9535,1.5,1.707,57009000.254399754,22912847.580337066
2021-04-18T17:00:00-07:00,1.708,1.7796,1.5313,1.5593,20970485.494370043,22542241.164336063
2021-04-19T17:00:00-07:00,1.5598,1.645,1.4248,1.591,22889610.65439001,22663649.060336065
2021-04-20T17:00:00-07:00,1.5917,1.6629,1.4917,1.5266,20181341.054360032,22578066.94483607
2021-04-21T17:00:00-07:00,1.526,1.624,1.3948,1.4105,26241938.014380027,22743130.278838567
2021-04-22T17:00:00-07:00,1.41,1.4434,1.1357,1.3984,46618213.3243998,24017853.240841053
2021-04-23T17:00:00-07:00,1.3969,1.401,1.25,1.2579,14052584.40430998,24289664.475848556
2021-04-24T17:00:00-07:00,1.258,1.3589,1.1951,1.26,13562408.35403,24004593.072833054
2021-04-25T17:00:00-07:00,1.26,1.5061,1.25,1.4613,20986072.934380017,24271457.260337055
2021-04-26T17:00:00-07:00,1.46,1.5799,1.447,1.56,14978009.094130013,23948208.184326056
2021-04-27T17:00:00-07:00,1.56,1.633,1.4829,1.5362,23804724.014350027,24736393.86183306
2021-04-28T17:00:00-07:00,1.5363,1.5682,1.4424,1.4976,14574383.754170004,24942999.29033506
2021-04-29T17:00:00-07:00,1.4978,1.5988,1.4709,1.5597,15956153.504249996,24729320.84632856
2021-04-30T17:00:00-07:00,1.5597,1.73,1.5523,1.6779,20086294.56438004,25130231.98733156
2021-05-01T17:00:00-07:00,1.6779,1.6894,1.545,1.6111,13195836.004190024,23602178.701322567
2021-05-02T17:00:00-07:00,1.6115,1.6822,1.5711,1.5908,18111174.914320014,23386179.471818566
2021-05-03T17:00:00-07:00,1.5908,1.5923,1.4175,1.4327,28889986.17439002,23215044.064818066
2021-05-04T17:00:00-07:00,1.4323,1.5554,1.422,1.5377,21467878.004379995,22954382.353317566
2021-05-05T17:00:00-07:00,1.5374,1.6696,1.51,1.6057,31107321.63440006,23177650.59081856
2021-05-06T17:00:00-07:00,1.6066,1.7297,1.5231,1.6022,29603207.814359978,23714331.19831706
2021-05-07T17:00:00-07:00,1.6021,1.6547,1.5608,1.5883,17310990.14432003,21729430.692813072
2021-05-08T17:00:00-07:00,1.5891,1.6035,1.478,1.5351,19144102.89436999,21638111.562813066
2021-05-09T17:00:00-07:00,1.5361,1.5775,1.27,1.3852,29536344.15437999,21970448.237812564
2021-05-10T17:00:00-07:00,1.3843,1.49,1.3251,1.4624,25031319.984400097,22212947.184314568
2021-05-11T17:00:00-07:00,1.4623,1.5419,1.2635,1.292,34687167.41438004,22635208.654314566
2021-05-12T17:00:00-07:00,1.2933,1.4121,1.22,1.3148,37489570.62440002,22178776.519314576
2021-05-13T17:00:00-07:00,1.3149,1.4,1.2867,1.3664,19992205.234309994,22475757.560814574
2021-05-14T17:00:00-07:00,1.3671,1.5263,1.3073,1.3171,41752982.224399894,23885286.254333068
