time,open,high,low,close,Volume,Volume MA
2021-02-22T16:00:00-08:00,0.41035,0.52615,0.3176,0.4455,531291.2063,NaN
2021-02-23T16:00:00-08:00,0.4455,0.66995,0.415,0.6507,1652309.3656,NaN
2021-02-24T16:00:00-08:00,0.6507,0.8732,0.5897,0.5898,1909396.23045,NaN
2021-02-25T16:00:00-08:00,0.5898,0.7048,0.5,0.5229,641782.6046,NaN
2021-02-26T16:00:00-08:00,0.5229,0.5568,0.441,0.4686,465304.1426,NaN
2021-02-27T16:00:00-08:00,0.4686,0.5005,0.38245,0.42235,184936.36055,NaN
2021-02-28T16:00:00-08:00,0.42235,0.64675,0.4176,0.5825,595317.83955,NaN
2021-03-01T16:00:00-08:00,0.5825,0.5874,0.4839,0.5173,440040.7993,NaN
2021-03-02T16:00:00-08:00,0.5173,0.6049,0.50835,0.5215,336384.65225,NaN
2021-03-03T16:00:00-08:00,0.5215,0.5248,0.4407,0.4605,567380.724,NaN
2021-03-04T16:00:00-08:00,0.4605,0.4915,0.4224,0.4585,202122.63345,NaN
2021-03-05T16:00:00-08:00,0.4585,0.4685,0.42755,0.44215,258587.9696,NaN
2021-03-06T16:00:00-08:00,0.44215,0.4722,0.4249,0.445,443096.18545,NaN
2021-03-07T16:00:00-08:00,0.445,0.47625,0.4252,0.44925,455121.9734,NaN
2021-03-08T16:00:00-08:00,0.44925,0.5467,0.43675,0.5301,941211.0927,NaN
2021-03-09T16:00:00-08:00,0.5301,0.5496,0.44545,0.45795,398902.7014,NaN
2021-03-10T16:00:00-08:00,0.45795,0.4687,0.4339,0.44375,505914.50545,NaN
2021-03-11T16:00:00-08:00,0.44375,0.44575,0.35955,0.3892,514551.3927,NaN
2021-03-12T16:00:00-08:00,0.3892,0.4457,0.3641,0.4074,413677.76065,NaN
2021-03-13T16:00:00-08:00,0.4074,0.42195,0.3775,0.3896,79652.34215,576849.1241075001
2021-03-14T17:00:00-07:00,0.3896,0.42195,0.34465,0.3647,298153.23845,565192.2257150001
2021-03-15T17:00:00-07:00,0.3647,0.40635,0.35,0.381,78344.54505,486493.98468750017
2021-03-16T17:00:00-07:00,0.381,0.4354,0.36725,0.427,313755.7475,406711.9605400002
2021-03-17T17:00:00-07:00,0.427,0.44305,0.3863,0.3982,163712.11595,382808.43610750017
2021-03-18T17:00:00-07:00,0.3982,0.4384,0.3857,0.4128,250425.74415,372064.5161850002
2021-03-19T17:00:00-07:00,0.4128,0.48795,0.41195,0.4271,723676.76555,399001.53643500013
2021-03-20T17:00:00-07:00,0.4271,0.4407,0.3956,0.4242,237294.05665,381100.3472900001
2021-03-21T17:00:00-07:00,0.4242,0.45335,0.3863,0.3956,242816.68065,371239.1413575001
2021-03-22T17:00:00-07:00,0.3956,0.412,0.3637,0.3791,217368.5669,365288.3370900001
2021-03-23T17:00:00-07:00,0.3791,0.40935,0.2872,0.3372,127212.0078,343279.90128000005
2021-03-24T17:00:00-07:00,0.3372,0.35175,0.3129,0.32365,157061.15505,341026.8273600001
2021-03-25T17:00:00-07:00,0.32365,0.37625,0.3227,0.3667,127813.29935,334488.09384750004
2021-03-26T17:00:00-07:00,0.3667,0.3735,0.3409,0.35955,125708.74505,318618.7218275001
2021-03-27T17:00:00-07:00,0.3592,0.4188,0.35345,0.3928,323886.1493,312056.9306225001
2021-03-28T17:00:00-07:00,0.3928,0.4387,0.38305,0.43175,478028.8412,288897.8180475001
2021-03-29T17:00:00-07:00,0.43175,0.4789,0.42295,0.4326,602650.39895,299085.2029250001
2021-03-30T17:00:00-07:00,0.4326,0.44705,0.3882,0.4225,318782.0394,289728.5796225001
2021-03-31T17:00:00-07:00,0.4225,0.45755,0.40945,0.44275,771054.77225,302553.74860000017
2021-04-01T17:00:00-07:00,0.44275,0.4672,0.41935,0.4274,936111.9158,328675.45635750017
2021-04-02T17:00:00-07:00,0.4274,0.44505,0.3861,0.3874,857790.33615,367582.3560575001
2021-04-03T17:00:00-07:00,0.3874,0.4224,0.3793,0.40825,223596.96915,363854.54259250016
2021-04-04T17:00:00-07:00,0.40825,0.4856,0.39405,0.4815,1192721.48285,419573.38948250015
2021-04-05T17:00:00-07:00,0.4815,0.55325,0.44435,0.4587,1461694.5764,476970.33092750015
2021-04-06T17:00:00-07:00,0.4587,0.4823,0.39835,0.4143,849817.39455,511275.5948575001
2021-04-07T17:00:00-07:00,0.4143,0.45495,0.41015,0.43805,288494.1776,513179.01653000014
2021-04-08T17:00:00-07:00,0.43805,0.4761,0.43025,0.45215,181381.9226,486064.2743825001
2021-04-09T17:00:00-07:00,0.45215,0.47575,0.42225,0.43875,246256.1681,486512.37995500007
2021-04-10T17:00:00-07:00,0.43875,0.46585,0.4267,0.458,236016.57045,486172.3744450001
2021-04-11T17:00:00-07:00,0.458,0.46645,0.42575,0.42835,189931.2931,484800.51075500005
2021-04-12T17:00:00-07:00,0.42835,0.4437,0.4129,0.4183,367573.30995,496818.57586250006
2021-04-13T17:00:00-07:00,0.4183,0.44035,0.38905,0.41805,406125.2146,509271.7788400001
2021-04-14T17:00:00-07:00,0.41805,0.45905,0.4121,0.44535,282020.0319,516982.11546750006
2021-04-15T17:00:00-07:00,0.44535,0.459,0.40635,0.4564,342288.76025,527811.1162275
2021-04-16T17:00:00-07:00,0.4564,0.57855,0.44135,0.49625,684863.51585,545859.9845550001
2021-04-17T17:00:00-07:00,0.49625,0.5054,0.3286,0.42425,1594406.01225,601678.8431075001
2021-04-18T17:00:00-07:00,0.42425,0.43405,0.3582,0.4017,922382.2629,617665.4363050002
2021-04-19T17:00:00-07:00,0.4017,0.4169,0.35635,0.4003,453867.0744,624419.6880550002
2021-04-20T17:00:00-07:00,0.4003,0.40795,0.3684,0.36845,169676.6563,594350.7822575002
2021-04-21T17:00:00-07:00,0.36845,0.3904,0.30695,0.3281,340796.40415,564585.0066750002
2021-04-22T17:00:00-07:00,0.3281,0.33765,0.25,0.3145,499371.03845,546664.0417900003
2021-04-23T17:00:00-07:00,0.3145,0.3218,0.27645,0.27765,240525.69265,547510.4779650003
2021-04-24T17:00:00-07:00,0.2775,0.32375,0.2773,0.3052,617246.80075,518736.7438600003
2021-04-25T17:00:00-07:00,0.3052,0.4173,0.29695,0.3859,1195359.8511,505420.0075950002
2021-04-26T17:00:00-07:00,0.3859,0.5342,0.37845,0.5264,1286003.2898,527229.3023575002
2021-04-27T17:00:00-07:00,0.5264,0.61795,0.4477,0.59455,3037674.16505,664688.3017300002
2021-04-28T17:00:00-07:00,0.59455,0.73245,0.57265,0.5824,3927974.02215,852017.9067075003
2021-04-29T17:00:00-07:00,0.5824,0.79785,0.56355,0.7414,4165759.1042,1047993.0535125002
